"","instance_id","artist_name","track_name","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","obtained_date","valence","music_genre"
"13694",78265,"Miles Davis","All of You",37,0.424,0.631,420693,0.261,6.6e-05,"F",0.184,-10.988,"Minor",0.0424,"82.425","4-Apr",0.58,"Jazz"
"13695",64508,"Makaya McCraven","Black Lion",40,0.0633,0.51,176760,0.575,0.982,"A",0.0523,-13.039,"Minor",0.036,"80.806","4-Apr",0.653,"Jazz"
"13696",56440,"Blockhead","Macgruber - Yppah Remix",40,0.00172,0.628,256000,0.642,0.93,"C#",0.349,-13.539,"Major",0.0378,"?","4-Apr",0.218,"Jazz"
"13697",86981,"Karin Hammar","Uphill",61,0.989,0.427,241200,0.0445,0.902,"G#",0.112,-18.994,"Major",0.0381,"117.815","3-Apr",0.153,"Jazz"
"13698",86785,"Zero 7","Aurora",53,0.49,0.518,289577,0.436,0.491,"B",0.228,-12.096,"Major",0.0313,"97.0","4-Apr",0.291,"Jazz"
"13699",51516,"John Coltrane","Untitled Original 11386 - Take 2",35,0.237,0.338,-1,0.44,0,"F",0.355,-14.78,"Minor",0.0423,"61.897","4-Apr",0.707,"Jazz"
"13700",53259,"DRWN.","Dedication",46,0.829,0.441,74312,0.456,0.0002189999999999,"E",0.144,-13.291,"Major",0.413,"81.846","4-Apr",0.339,"Jazz"
"13701",61072,"Matthew Halsall","Cherry Blossom",44,0.885,0.292,441459,0.248,0.848,"B",0.116,-13.218,"Minor",0.0419,"50.06100000000001","4-Apr",0.143,"Jazz"
"13702",83665,"Ajmw",".sleep",37,0.471,0.774,82963,0.163,0.836,"D",0.119,-13.423,"Major",0.0839,"80.993","4-Apr",0.48,"Jazz"
"13703",24198,"Brian Culbertson","Get Ready",41,0.0354,0.733,328359,0.908,6.06e-06,"D",0.278,-4.31,"Major",0.0737,"95.012","4-Apr",0.72,"Jazz"
"13704",35493,"Mulgrew Miller","It Never Entered My Mind",58,0.926,0.446,-1,0.22,0.912,"D#",0.11,-17.385,"Major",0.0362,"110.368","4-Apr",0.227,"Jazz"
"13705",87121,"Mose Allison","The Seventh Son",36,0.915,0.642,157227,0.408,0.188,"C#",0.124,-14.493,"Major",0.0346,"150.475","4-Apr",0.962,"Jazz"
"13706",84431,"Soen","Savia",37,0.0159,0.417,356453,0.787,0.000552,"E",0.157,-6.986,"Minor",0.068,"155.736","3-Apr",0.218,"Jazz"
"13707",59502,"empty_field","What You Won't Do For Love",41,0.0138,0.597,349760,0.478,0.000148,"C#",0.155,-9.75,"Major",0.04,"82.10700000000001","4-Apr",0.387,"Jazz"
"13708",86030,"Count Basie","A Hard Day's Night",39,0.396,0.598,-1,0.368,0.0161,"G#",0.108,-10.48,"Major",0.0362,"136.506","4-Apr",0.643,"Jazz"
"13709",53486,"empty_field","Moonglow",48,0.81,0.529,315267,0.0971,0.0056799999999999,"A#",0.128,-17.381,"Minor",0.0477,"72.84899999999999","4-Apr",0.315,"Jazz"
"13710",48638,"Thievery Corporation","Waiting Too Long (feat. Notch)",37,0.334,0.779,242154,0.411,0.02,"B",0.0443,-8.479,"Major",0.0484,"78.08","4-Apr",0.663,"Jazz"
"13711",33987,"Jeff Parker","Cliche",34,0.326,0.702,249462,0.509,0.577,"C",0.0715,-9.157,"Major",0.0525,"145.99","4-Apr",0.607,"Jazz"
"13712",76858,"Mike Dillon","Between the Bars",32,0.982,0.469,-1,0.0733,0.94,"G",0.125,-17.436,"Minor",0.0462,"137.722","3-Apr",0.0616,"Jazz"
"13713",76688,"B.B. King","Sweet Sixteen",43,0.3,0.52,-1,0.531,0.000386,"C#",0.701,-9.397,"Major",0.0746,"111.934","4-Apr",0.657,"Jazz"
"13714",23570,"Buena Vista Social Club","El Cuarto De Tula - Live",43,0.532,0.406,480533,0.85,0.000234,"A",0.876,-6.428,"Minor",0.0671,"102.198","4-Apr",0.51,"Jazz"
"13715",89851,"Ella Fitzgerald","Tenderly",38,0.848,0.478,310760,0.108,0,"D#",0.129,-16.016,"Major",0.0655,"96.255","4-Apr",0.274,"Jazz"
"13716",56563,"Helen Kane","I Want to Be Bad",31,0.988,0.546,185400,0.178,1.1e-06,"F",0.123,-11.737,"Major",0.0661,"163.384","4-Apr",0.595,"Jazz"
"13717",85939,"Eric Darius","You're So Fine",37,0.768,0.735,293520,0.497,0.0293,"F",0.127,-8.525,"Major",0.0442,"139.908","4-Apr",0.781,"Jazz"
"13718",63552,"Hiatus Kaiyote","Choose Your Weapon",43,0.289,0.579,93733,0.289,0.403,"F",0.126,-16.43,"Major",0.148,"79.44800000000001","4-Apr",0.071,"Jazz"
"13719",33761,"Bugseed","raws final beat",4,0.56,0.437,121368,0.663,0.491,"F#",0.132,-7.604,"Minor",0.32,"?","4-Apr",0.651,"Jazz"
"13720",62159,"Dean Martin","Everybody Loves Somebody",61,0.806,0.26,161640,0.49,0,"D#",0.336,-9.121,"Minor",0.0415,"80.59899999999999","4-Apr",0.399,"Jazz"
"13721",73692,"Ken Navarro","Smooth Sensation",48,0.265,0.626,276507,0.455,0.895,"C#",0.0653,-13.305,"Major",0.0319,"91.025","4-Apr",0.724,"Jazz"
"13722",90601,"A Tribe Called Quest","Verses from the Abstract",49,0.0913,0.868,238893,0.424,0.000152,"G",0.161,-14.047,"Major",0.329,"87.61399999999999","4-Apr",0.755,"Jazz"
"13723",31769,"Yppah","Film Burn",46,0.0171,0.578,279081,0.678,0.28,"B",0.183,-6.522,"Minor",0.0323,"?","4-Apr",0.459,"Jazz"
"13724",60374,"empty_field","Unchained",49,0.398,0.663,180862,0.522,0.935,"C#",0.0833,-16.341,"Minor",0.0501,"91.008","4-Apr",0.473,"Jazz"
"13725",85190,"L'Indécis","Happy Hours",40,0.012,0.614,158069,0.573,0.679,"D#",0.0795,-5.165,"Major",0.0557,"172.024","4-Apr",0.667,"Jazz"
"13726",71149,"John Scofield","I Don't Need No Doctor",36,0.508,0.663,268293,0.54,0.0139,"B",0.064,-8.591,"Minor",0.0933,"172.12900000000002","4-Apr",0.746,"Jazz"
"13727",67399,"Kutiman","רק בלילות",40,0.0014199999999999,0.434,278898,0.71,0.0022199999999999,"F",0.174,-4.425,"Minor",0.0292,"154.13","3-Apr",0.699,"Jazz"
"13728",41818,"Roberto Roena Y Su Apollo Sound","Como Te Hago Entender",53,0.436,0.837,344627,0.649,0,"F",0.0856,-7.36,"Minor",0.0529,"84.25200000000001","4-Apr",0.875,"Jazz"
"13729",77271,"Issac Delgado","Qué Pasa Loco",46,0.252,0.789,378013,0.727,1.04e-05,"C",0.0676,-9.011,"Major",0.0578,"87.73899999999999","4-Apr",0.961,"Jazz"
"13730",44200,"Benny Sings","Passionfruit",44,0.451,0.947,193635,0.445,0.819,"C#",0.131,-8.043,"Major",0.0445,"120.962","4-Apr",0.861,"Jazz"
"13731",91672,"goosetaf","Leviosa",54,0.579,0.657,124932,0.389,0.267,"C#",0.124,-10.452,"Major",0.0753,"146.06799999999998","4-Apr",0.32,"Jazz"
"13732",24896,"Paul Brown","Uptown Blues",32,0.706,0.864,260134,0.463,0.838,"F",0.114,-10.465,"Minor",0.0428,"114.948","4-Apr",0.592,"Jazz"
"13733",46930,"Atlantic Five Jazz Band","Autumn Leaves",33,0.992,0.379,274013,0.265,0.905,"G",0.15,-13.157,"Minor",0.0387,"93.111","4-Apr",0.364,"Jazz"
"13734",36824,"Nujabes","Fellows",38,0.0813,0.709,123867,0.909,0.855,"C#",0.149,-7.8,"Major",0.118,"96.986","4-Apr",0.704,"Jazz"
"13735",65572,"Zoot Sims","I Got It Bad AndThat Ain't Good",38,0.955,0.492,239267,0.133,0.65,"C",0.394,-14.821,"Major",0.0548,"124.087","3-Apr",0.426,"Jazz"
"13736",35610,"Lord Echo","Wang East",46,0.059,0.77,310453,0.665,0.422,"C#",0.263,-12.146,"Major",0.0902,"97.73200000000001","4-Apr",0.902,"Jazz"
"13737",77467,"Alice Coltrane","Lovely Sky Boat",34,0.469,0.337,414933,0.421,0.000148,"F#",0.17,-16.683,"Minor",0.0489,"?","3-Apr",0.425,"Jazz"
"13738",27837,"Maze","Just Us",34,0.511,0.612,-1,0.565,1.39e-05,"F",0.0779,-12.146,"Major",0.0396,"167.122","4-Apr",0.783,"Jazz"
"13739",20450,"Dean Martin","That's Amore - 1996 Digital Remaster",61,0.663,0.505,188467,0.155,0,"A#",0.101,-12.959,"Major",0.0336,"79.221","4-Apr",0.463,"Jazz"
"13740",50501,"Keem the Cipher","Come My Way",38,0.0336,0.732,110562,0.46,0.823,"D#",0.105,-6.888,"Minor",0.0485,"88.98299999999999","4-Apr",0.879,"Jazz"
"13741",88959,"Emancipator","Eve",37,0.681,0.493,350573,0.677,0.845,"G",0.0876,-10.906,"Major",0.0498,"176.06799999999998","4-Apr",0.168,"Jazz"
"13742",37298,"Duke Ellington","TAKE THE ""A"" TRAIN",31,0.784,0.463,182400,0.44,0.818,"D#",0.114,-8.944,"Major",0.068,"166.555","4-Apr",0.834,"Jazz"
"13743",86877,"Average White Band","Queen Of My Soul",29,0.163,0.355,361613,0.7,2.63e-06,"A#",0.0777,-10.449,"Minor",0.0381,"98.802","4-Apr",0.559,"Jazz"
"13744",61113,"empty_field","Waltz For Ruth",31,0.969,0.569,268960,0.0705,0.892,"F",0.112,-23.037,"Minor",0.0539,"110.912","4-Apr",0.388,"Jazz"
"13745",29848,"The Sax Pack","The Sax Pack",37,0.208,0.785,214987,0.692,0.73,"G",0.0672,-5.619,"Major",0.0321,"98.977","4-Apr",0.71,"Jazz"
"13746",83365,"Lyre Le Temps","Brokopoly",36,0.00869,0.726,138384,0.736,0,"A#",0.143,-4.707,"Minor",0.105,"120.98","4-Apr",0.953,"Jazz"
"13747",48452,"Al Jarreau","We're in This Love Together",55,0.582,0.63,225187,0.539,9.18e-05,"F",0.639,-7.673,"Major",0.039,"158.724","4-Apr",0.563,"Jazz"
"13748",81285,"Brian Bromberg","The Chicken",36,0.0526,0.756,224733,0.7,0.866,"A#",0.286,-7.6,"Minor",0.0384,"105.994","4-Apr",0.703,"Jazz"
"13749",91366,"Tall Black Guy","The Dark Streets",40,0.089,0.696,391510,0.583,0.761,"B",0.107,-8.138,"Minor",0.0854,"?","4-Apr",0.66,"Jazz"
"13750",38579,"Kenny Burrell","Chitlins Con Carne",53,0.579,0.803,330440,0.335,0.0128,"G#",0.0849,-13.331,"Major",0.0451,"132.68200000000002","4-Apr",0.786,"Jazz"
"13751",83076,"Jimmy Smith","Root Down (And Get It) - Live",38,0.169,0.478,-1,0.735,0.883,"C",0.699,-11.986,"Major",0.0485,"107.899","4-Apr",0.784,"Jazz"
"13752",34604,"El Michels Affair","(Bonus Track) Iron Maiden",37,0.245,0.734,194876,0.434,0.918,"G#",0.0933,-9.606,"Major",0.0412,"105.031","4-Apr",0.449,"Jazz"
"13753",29849,"Melody Gardot","Your Heart Is As Black As Night",49,0.853,0.64,162720,0.331,0.0057799999999999,"C",0.121,-10.263,"Minor",0.0297,"108.09200000000001","3-Apr",0.157,"Jazz"
"13754",62285,"George Duke","No Rhyme, No Reason",38,0.381,0.629,346600,0.546,0.0034,"D",0.116,-11.656,"Minor",0.0273,"127.525","4-Apr",0.281,"Jazz"
"13755",37518,"Count Basie","Flight of the Foo Birds - 1994 Remaster",37,0.72,0.615,203707,0.57,0.0396,"F",0.211,-7.539,"Major",0.0374,"95.988","4-Apr",0.812,"Jazz"
"13756",69340,"Bonobo","Ibrik",64,0.257,0.738,350055,0.512,0.879,"F",0.0824,-12.924,"Minor",0.0668,"123.01","4-Apr",0.0867,"Jazz"
"13757",64906,"L'Indécis","Wine & Roses",39,0.342,0.531,223245,0.501,0.904,"G#",0.112,-8.612,"Minor",0.0289999999999999,"?","4-Apr",0.488,"Jazz"
"13758",52984,"empty_field","I Shall Be Released - Remastered",50,0.376,0.374,233000,0.345,3.4e-05,"A",0.0534,-10.654,"Major",0.0344,"169.86700000000002","3-Apr",0.552,"Jazz"
"13759",81360,"Mujo","Cookin Lofi",37,0.612,0.687,92830,0.182,0.869,"C#",0.136,-14.25,"Major",0.326,"85.846","4-Apr",0.793,"Jazz"
"13760",59417,"Melody Gardot","My One And Only Thrill",35,0.953,0.271,370627,0.135,0.146,"C",0.114,-15.307,"Major",0.0345,"108.844","4-Apr",0.0394,"Jazz"
"13761",53852,"Susumu Yokota","TOBIUME",42,0.994,0.241,278693,0.254,0.88,"F#",0.0639,-17.03,"Major",0.0416,"?","5-Apr",0.0378,"Jazz"
"13762",80595,"Preservation Hall Jazz Band","Bourbon Street Parade - Voice",34,0.721,0.389,-1,0.618,0.869,"F",0.0642,-8.903,"Minor",0.0435,"198.037","4-Apr",0.885,"Jazz"
"13763",41162,"empty_field","Alice Blue Gown",40,0.982,0.248,173960,0.15,0.000446,"G#",0.13,-13.926,"Major",0.035,"80.42399999999999","3-Apr",0.287,"Jazz"
"13764",84145,"Blue States","Season Song",36,0.0207,0.574,255147,0.88,0.0286,"D",0.201,-7.05,"Minor",0.035,"96.008","4-Apr",0.857,"Jazz"
"13765",43853,"Swingrowers","Stay Swing",35,0.0208,0.71,272144,0.915,0.0311,"F",0.333,-4.548,"Major",0.0979,"128.047","4-Apr",0.922,"Jazz"
"13766",30508,"Deeb","Swiss",35,0.434,0.504,-1,0.455,0.902,"D#",0.108,-10.046,"Minor",0.0335,"171.94","4-Apr",0.248,"Jazz"
"13767",85019,"St Germain","Mary L.",44,0.174,0.814,322027,0.38,0.21,"F",0.0826,-13.307,"Minor",0.0353,"102.994","4-Apr",0.588,"Jazz"
"13768",55803,"Emapea","Eyes Closed",50,0.237,0.655,167759,0.625,0.895,"F#",0.116,-5.905,"Major",0.0443,"90.012","4-Apr",0.909,"Jazz"
"13769",37002,"Brian Culbertson","You're Magic",39,0.016,0.555,264593,0.801,0.837,"G",0.0866,-8.545,"Minor",0.0287,"152.974","4-Apr",0.502,"Jazz"
"13770",85670,"Cécile McLorin Salvant","Visions",38,0.985,0.395,-1,0.0338,4.61e-05,"A#",0.0688,-20.678,"Minor",0.0468,"168.967","3-Apr",0.102,"Jazz"
"13771",87629,"Leon Redbone","Ain't Misbehavin' - I'm Savin' My Love for You",30,0.944,0.656,244377,0.0564,0.0131,"A",0.0747,-19.097,"Minor",0.113,"99.648","4-Apr",0.502,"Jazz"
"13772",54878,"Gramatik","Tearin' It Up",44,0.0965,0.843,256438,0.889,0.115,"A",0.0389,-4.385,"Minor",0.135,"106.93799999999999","4-Apr",0.556,"Jazz"
"13773",51829,"tusken.","Mr.Toast",46,0.577,0.771,-1,0.403,0.0272,"F",0.1,-6.845,"Major",0.04,"82.04700000000001","4-Apr",0.395,"Jazz"
"13774",56066,"Jamiroquai","Cosmic Girl - Remastered",49,0.0128,0.631,227867,0.953,3.59e-06,"C#",0.275,-5.837,"Minor",0.0494,"119.765","4-Apr",0.944,"Jazz"
"13775",86268,"Charlie Haden","Take My Hand Precious Lord",34,0.967,0.496,262880,0.0156,0.956,"F",0.124,-28.544,"Major",0.051,"121.26700000000001","3-Apr",0.129,"Jazz"
"13776",60725,"Arthur Verocai","Na Boca do Sol",41,0.864,0.443,179973,0.486,0.442,"B",0.358,-13.41,"Minor",0.0445,"141.03799999999998","4-Apr",0.369,"Jazz"
"13777",71075,"Puerto Rican Power","Tu Cariñito",68,0.33,0.691,251253,0.873,1.63e-06,"F",0.0362,-8.758,"Minor",0.0382,"93.685","4-Apr",0.916,"Jazz"
"13778",66291,"Patti Page","(How Much Is) That Doggie in the Window",40,0.795,0.639,158427,0.29,0,"D",0.042,-11.688,"Major",0.044,"122.895","3-Apr",0.667,"Jazz"
"13779",48767,"Dean Martin","Welcome to My World",37,0.864,0.173,140040,0.269,0.000525,"G",0.0671,-12.182,"Major",0.0314,"?","5-Apr",0.16,"Jazz"
"13780",64129,"Kenny G","Songbird",46,0.0595,0.475,303253,0.477,0.805,"G",0.121,-9.284,"Major",0.0307,"135.38299999999998","4-Apr",0.109,"Jazz"
"13781",83732,"Revocation","Blood Atonement",38,0.000166,0.494,284547,0.974,0.435,"F",0.138,-5.607,"Minor",0.107,"149.987","3-Apr",0.314,"Jazz"
"13782",47870,"Between The Buried And Me","King Redeem / Queen Serene",35,0.000372,0.283,418813,0.94,3.35e-06,"C#",0.0969999999999999,-5.459,"Minor",0.114,"147.835","1-Apr",0.251,"Jazz"
"13783",80462,"Steve Oliver","West End",44,0.298,0.705,326933,0.714,0.692,"F",0.032,-6.629,"Major",0.0323,"104.15899999999999","4-Apr",0.663,"Jazz"
"13784",42805,"Rick Wakeman","Swan Lake",41,0.989,0.333,269200,0.129,0.909,"A",0.0761,-18.65,"Minor",0.0391,"101.12200000000001","4-Apr",0.143,"Jazz"
"13785",32068,"Stacey Kent","Ces petits riens",55,0.795,0.572,200040,0.391,0.000303,"A#",0.153,-13.133,"Major",0.0511,"149.183","4-Apr",0.627,"Jazz"
"13786",69541,"Hiatus Kaiyote","Only Time All the Time: Making Friends with Studio Owl",39,0.0741,0.425,62600,0.442,0.489,"C#",0.373,-13.692,"Major",0.126,"?","4-Apr",0.722,"Jazz"
"13787",83724,"Claude Nougaro","Armstrong",36,0.837,0.543,197573,0.275,0,"G",0.168,-10.138,"Minor",0.0368,"106.992","1-Apr",0.338,"Jazz"
"13788",33988,"Paul Taylor","Tender Love",37,0.399,0.586,256027,0.53,4.42e-05,"G#",0.12,-5.081,"Major",0.0322,"139.875","4-Apr",0.0834,"Jazz"
"13789",64593,"Dean Martin","That's Amore - Remastered",38,0.78,0.319,187693,0.226,0,"A#",0.0992,-9.477,"Major",0.0334,"79.024","4-Apr",0.518,"Jazz"
"13790",40910,"Mo' Horizons","Ai Mi Morena - Club Des Belugas Remix",42,0.385,0.854,279210,0.722,0.313,"A",0.114,-10.792,"Major",0.0797,"122.98","4-Apr",0.903,"Jazz"
"13791",41578,"George Benson","Breezin' - Remastered",58,0.476,0.682,341733,0.752,0.863,"D",0.0768,-9.521,"Major",0.0454,"81.081","4-Apr",0.964,"Jazz"
"13792",81367,"Adam Rafferty","Overjoyed",40,0.871,0.485,204773,0.194,0.567,"E",0.111,-19.001,"Major",0.0362,"88.214","4-Apr",0.399,"Jazz"
"13793",81265,"The Comet Is Coming","Journey Through the Asteroid Belt",29,0.00677,0.454,333214,0.85,0.794,"G",0.276,-7.494,"Major",0.0439,"172.77599999999998","5-Apr",0.484,"Jazz"
"13794",52542,"Quincy Jones","Keep Reachin' (feat. Chaka Khan)",44,0.0257,0.715,292409,0.811,0.000237,"B",0.0683,-4.783,"Minor",0.121,"117.01299999999999","4-Apr",0.552,"Jazz"
"13795",26653,"Seamus Blake","Let's Call the Whole Thing Off",45,0.679,0.491,549040,0.303,0.0797,"F",0.14,-13.365,"Minor",0.0483,"142.109","4-Apr",0.366,"Jazz"
"13796",46250,"empty_field","Bailando - Official Salsa Version",44,0.553,0.704,273160,0.949,0,"E",0.363,-1.163,"Minor",0.0378,"94.96600000000001","4-Apr",0.899,"Jazz"
"13797",74952,"empty_field","I Smile",34,0.208,0.66,324453,0.695,0.553,"C#",0.0897,-6.028,"Major",0.0724,"73.2","4-Apr",0.769,"Jazz"
"13798",35872,"Milt Jackson","People Make The World Go Round",34,0.959,0.51,503773,0.332,0.919,"F",0.122,-18.96,"Minor",0.0414,"164.707","4-Apr",0.736,"Jazz"
"13799",51004,"Nickodemus","Mi Swing es Tropical",54,0.0227,0.816,222920,0.894,7.23e-05,"F#",0.331,-9.243,"Major",0.0819,"99.995","4-Apr",0.968,"Jazz"
"13800",78148,"Marquis Hill","Modern Flows II Intro",33,0.774,0.689,-1,0.701,0,"D#",0.865,-7.446,"Major",0.33,"86.071","4-Apr",0.92,"Jazz"
"13801",61137,"Etta James","Trust In Me",51,0.841,0.491,181227,0.357,0,"A#",0.128,-7.378,"Minor",0.0325,"96.235","3-Apr",0.584,"Jazz"
"13802",78019,"Kenny G","The Way You Look Tonight",38,0.794,0.42,255267,0.408,0.0188,"F",0.0906,-10.636,"Major",0.0417,"76.604","4-Apr",0.276,"Jazz"
"13803",60576,"Madeleine Peyroux","Instead",50,0.884,0.737,311587,0.295,0.000136,"D#",0.103,-13.214,"Major",0.0624,"97.68799999999999","4-Apr",0.507,"Jazz"
"13804",78187,"Nujabes","Eclipse (feat. Substantial)",44,0.251,0.596,214333,0.777,0.0717,"B",0.206,-11.963,"Minor",0.262,"95.65","4-Apr",0.642,"Jazz"
"13805",71874,"Perry Como","Anema e core",40,0.91,0.206,203733,0.114,2.44e-05,"G",0.305,-18.314,"Major",0.0376,"176.982","5-Apr",0.131,"Jazz"
"13806",39550,"Louis Armstrong","I'll Keep The Lovelight Burning",42,0.865,0.605,178440,0.112,0,"C",0.123,-12.091,"Minor",0.11,"87.303","4-Apr",0.467,"Jazz"
"13807",50561,"Stan Getz","Samba Dees Days",34,0.752,0.618,215333,0.391,0.367,"G",0.161,-18.333,"Major",0.0419,"?","4-Apr",0.887,"Jazz"
"13808",82115,"Bill Evans","Con Alma",39,0.73,0.458,486187,0.406,0.367,"F#",0.138,-13.824,"Major",0.0467,"106.43700000000001","3-Apr",0.488,"Jazz"
"13809",90575,"Thelonious Monk","I Didn't Know About You",30,0.893,0.617,412173,0.275,0.752,"G",0.0803,-12.191,"Minor",0.0559999999999999,"73.62","4-Apr",0.156,"Jazz"
"13810",43528,"The Souljazz Orchestra","Kossa Kossa",42,0.297,0.82,248000,0.749,0.742,"B",0.0685,-7.31,"Minor",0.0621,"?","4-Apr",0.856,"Jazz"
"13811",30867,"The Juju Orchestra","Funky Nassau",48,0.0553,0.763,347560,0.758,0.912,"F#",0.798,-6.649,"Minor",0.0403,"125.031","4-Apr",0.789,"Jazz"
"13812",45558,"Dorothy Ashby","Essence of Sapphire",42,0.803,0.383,192077,0.397,0.822,"E",0.164,-14.851,"Minor",0.0462,"84.62100000000001","3-Apr",0.555,"Jazz"
"13813",34729,"Ruben Gonzalez","Almendra",44,0.664,0.709,592960,0.237,0.885,"G",0.0862,-16.606,"Major",0.0597,"122.303","4-Apr",0.619,"Jazz"
"13814",88249,"Between The Buried And Me","Obfuscation",33,3.75e-05,0.198,555333,0.988,0.13,"B",0.11,-4.329,"Minor",0.286,"145.898","3-Apr",0.186,"Jazz"
"13815",91273,"Count Basie","The Queen Bee",43,0.773,0.634,253933,0.403,0.711,"F",0.412,-9.822,"Major",0.0289,"112.367","4-Apr",0.614,"Jazz"
"13816",34041,"Mujo","Crooklyn Blunts",40,0.877,0.756,-1,0.516,0.853,"A#",0.109,-10.642,"Minor",0.229,"91.475","4-Apr",0.199,"Jazz"
"13817",49273,"Miles Davis","Venus De Milo - Remastered",33,0.933,0.445,192200,0.253,0.42,"G#",0.102,-11.574,"Major",0.05,"160.075","5-Apr",0.643,"Jazz"
"13818",53405,"Animals As Leaders","Lippincott",41,0.00021,0.546,262293,0.959,0.799,"B",0.0876,-4.768,"Major",0.066,"104.044","3-Apr",0.366,"Jazz"
"13819",59787,"BluntOne","New Dawn",36,0.011,0.77,150763,0.498,0.945,"A#",0.11,-8.201,"Minor",0.0503,"86.00200000000001","4-Apr",0.112,"Jazz"
"13820",38458,"Shabaka and the Ancestors","Joyous",28,0.697,0.405,398080,0.518,0.874,"G",0.119,-10.063,"Major",0.0602,"142.813","5-Apr",0.306,"Jazz"
"13821",68317,"The Crusaders","Street Life - Single Edit",54,0.592,0.511,332133,0.618,2.13e-05,"F",0.0853,-8.199,"Minor",0.0816,"111.697","4-Apr",0.62,"Jazz"
"13822",25656,"Kelsea Ballerini","My Favorite Things",45,0.679,0.422,230286,0.357,2.49e-05,"D",0.129,-9.647,"Minor",0.0351,"79.801","3-Apr",0.41,"Jazz"
"13823",21543,"Lord Finesse","Hip 2 Da Game",64,0.031,0.769,243107,0.752,2.79e-06,"B",0.0564,-6,"Major",0.324,"?","4-Apr",0.527,"Jazz"
"13824",72810,"Nightmares On Wax","Flip Ya Lid",56,0.245,0.873,324173,0.465,0.307,"E",0.134,-8.95,"Minor",0.0618,"89.98200000000001","4-Apr",0.729,"Jazz"
"13825",61295,"Dizzy Gillespie","Could It Be You",0,0.456,0.444,315747,0.431,0.777,"G#",0.0788,-14.951,"Major",0.0405,"161.47799999999998","4-Apr",0.382,"Jazz"
"13826",80981,"ØDYSSEE","MILANO",46,0.578,0.7,117290,0.452,0.768,"F#",0.119,-5.969,"Minor",0.0529,"81.9","4-Apr",0.563,"Jazz"
"13827",34472,"Stan Getz","Only Trust Your Heart",38,0.835,0.427,349640,0.33,0.000488,"F",0.625,-23.442,"Major",0.418,"129.445","4-Apr",0.56,"Jazz"
"13828",61116,"empty_field","Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition",37,0.613,0.46,503787,0.633,0,"F",0.274,-7.153,"Minor",0.0404,"106.331","3-Apr",0.515,"Jazz"
"13829",49242,"Nat King Cole","Maria Elena",39,0.892,0.214,162253,0.271,0.00395,"G#",0.143,-12.187,"Major",0.0365,"92.93700000000001","5-Apr",0.211,"Jazz"
"13830",34468,"Frank Zappa","Cosmik Debris",46,0.111,0.609,255880,0.545,0.000105,"A#",0.264,-11.092,"Minor",0.295,"111.89","1-Apr",0.677,"Jazz"
"13831",54458,"BluntOne","Stam Slap",35,0.151,0.817,88448,0.623,0.847,"C",0.136,-6.911,"Major",0.0521,"87.26100000000001","4-Apr",0.688,"Jazz"
"13832",33934,"Buena Vista Social Club","De Camino a La Vereda - Live",43,0.619,0.373,298653,0.87,2.85e-06,"E",0.926,-7.057,"Major",0.0913,"169.12599999999998","4-Apr",0.817,"Jazz"
"13833",52942,"Yes","Love Will Find A Way",45,0.195,0.593,289733,0.887,0.00047,"B",0.332,-7.359,"Minor",0.0318,"118.402","4-Apr",0.669,"Jazz"
"13834",36296,"Louis Armstrong","Cheek to Cheek",36,0.786,0.615,228360,0.233,0,"D",0.324,-11.155,"Minor",0.0486,"133.468","3-Apr",0.493,"Jazz"
"13835",90492,"Between The Buried And Me","Selkies: The Endless Obsession",40,0.0001909999999999,0.246,443267,0.94,0.13,"F#",0.147,-5.598,"Minor",0.167,"94.17399999999999","4-Apr",0.347,"Jazz"
"13836",30633,"Romare","Come Close To Me",48,0.141,0.807,401126,0.335,0.818,"C#",0.0581,-10.661,"Major",0.159,"110.005","4-Apr",0.384,"Jazz"
"13837",91727,"El Gran Combo De Puerto Rico","La Muerte",43,0.546,0.751,263307,0.644,0,"D",0.0323,-5.896,"Minor",0.0357,"95.316","4-Apr",0.848,"Jazz"
"13838",80963,"tajima hal","Hush",37,0.902,0.759,132647,0.498,0.956,"C",0.174,-7.242,"Minor",0.363,"87.50200000000001","4-Apr",0.663,"Jazz"
"13839",83645,"Chet Baker","Oh, You Crazy Moon",42,0.969,0.364,215973,0.0744,0.216,"F",0.244,-18.71,"Major",0.0429,"?","4-Apr",0.0934,"Jazz"
"13840",65974,"Stacey Kent","Never Let Me Go",56,0.944,0.435,278267,0.0946,0.00173,"E",0.104,-20.698,"Major",0.0388,"110.911","4-Apr",0.128,"Jazz"
"13841",40888,"Sinne Eeg","Hours Of Ours",48,0.859,0.389,347493,0.255,0.000204,"A#",0.117,-13.763,"Major",0.0424,"168.673","1-Apr",0.141,"Jazz"
"13842",70937,"Bill Evans","Minority",37,0.652,0.577,323773,0.424,0.0389,"G",0.119,-15.822,"Major",0.0496,"117.82","3-Apr",0.449,"Jazz"
"13843",56049,"Peter White","The Look of Love",32,0.391,0.728,258173,0.447,0.866,"E",0.0981,-9.74,"Minor",0.0302,"92.0","4-Apr",0.362,"Jazz"
"13844",44073,"Streetwize","Lost Without U",30,0.54,0.537,-1,0.628,0.847,"C",0.0621,-8.273,"Major",0.0554,"81.346","4-Apr",0.808,"Jazz"
